label	text_a
0	乖乖女查出艾滋病，穿耳洞、美牙、美容是帮凶
0	膳食纤维、豆子、茄子可以延长端粒长度，防止衰老
0	男生请注意！耳朵发黑是肾衰竭了
1	燕麦是健康食品
0	艾滋病可以被治愈
1	不明原因的发热可能提示癌变
0	一天有三个吃甜食还不长胖的时机（早上饭后运动后）
0	催熟的香蕉有害
1	终末期肾病（尿毒症）不能治愈
1	网售“防闷神器”会降低口罩的防疫效果
0	酒里加入金箔对人体危害很大
1	银屑病患者可以勤洗澡
0	嘴唇变黑发黄是得了妇科病
1	大多数女性乳腺癌患者（约80%）的年龄超过50岁
0	体质不同，头皮屑治疗方法也不同
0	牛奶片吃多了会有害
0	猪饲料里含有砷制剂，在中国食用猪肉等于自杀
1	子宫肌瘤发病率高，是妇科最常见的良性肿瘤
0	普通人有必要吃保肝药、肝脏保健品保肝
0	“放血疗法”可治病
0	量腰围要从肚脐上面3厘米的位置测量才准
0	宝宝出现“马牙子”要挑下来，不然会得鹅口疮
0	中药对预防狂犬病有效
0	增高药能让骨骼二次发育
1	金针菇吃下去后会以“原样”的形式从身体里出来
1	乳腺癌早诊筛查是二级预防
0	火腿肠不仅添加剂多、还致癌
0	长时间上网会导致视网膜脱落
0	鸡蛋威胁人类健康，是癌症等发展的重要食物
0	红色火龙果比白色火龙果更有营养
0	绿茶喝多了对人体的DNA造成伤害，进而诱发癌症
1	眼药水在开封后最多可使用4周
0	生长剂“催熟”的白籽西瓜对人体有害
1	把饭做熟病毒就会被杀死
0	美味的鹅肝是不能吃的脂肪肝
0	乳果糖口服溶液糖尿病患者不能用
1	对中重度癌症疼痛，阿片类药物更有效更安全
0	胰岛素会导致很多并发症，是糖尿病最后阶段才用的
0	葡萄酒及啤酒产品中检测到草甘膦成分，可致癌
0	左氟沙星眼药水可以防止新冠病毒从眼部进入
0	米饭放凉后会产生抗性淀粉，吃凉米饭可以抗癌
0	出现这6种症状，是肝癌在通知你
0	BBC报道：9成以上瓶装水有毒！喝一口，会致癌！
0	给宝宝用中药更安全
0	阿片类止痛药所有人都可以用
0	蓬松好吃的油条都加了洗衣粉
0	樱桃里出现白色小虫有害健康
1	用“透明袋”装牛奶，会影响牛奶风味
0	小孩发烧（发热）会烧坏脑子
0	砭石可以发出超声波脉冲，包治百病
0	香蕉放冰箱会致癌
0	籽是水果的精华，应该吃掉
0	菊苣葛根栀子茶可以治疗痛风
1	肉吃多了容易缺钙，因为过多蛋白质增加尿钙排泄
1	剖宫产也可能会尿失禁
1	饮酒过多容易引发癌症
0	早点给孩子“扶站”，让孩子早学会走路
0	营养强化食品比普通食品好
0	典型癌症性格：情绪低落易波动、不愿社交、紧张焦虑
0	2016年420余吨问题奶粉流入市场
0	吃猪脑能治疗失眠、缓解头痛
0	可以确定美国病毒是5株，中国2株，伊朗和美国一样
0	所有癌症都不需要化疗
1	限输液已试点“线上线下双监管”
0	眼药水里的硼砂对眼睛有害
1	久坐不动的男性易罹患前列腺癌
0	糖尿病肾病患者不能吃豆制品
0	罐头食品用大量的糖来防腐
0	感冒必须吃抗生素
0	喝牛奶会导致骨质疏松
0	孕前多吃碱性食物，生男孩的几率大
0	顺产开十指就是两只手可以全塞进去
0	银汞补牙会中毒
0	漱口水不能天天用
0	全麻、半麻术后不能睡枕头
0	塑料制品在微波炉中加热会释放致癌物二噁英
1	早期食管癌会颈部发紧、咽喉干燥
0	得了肾病，会出现下肢色素沉着的症状
0	用过的口罩放到消毒柜里消毒，可以继续防护新型肺炎
0	癌症不能预防
0	甜玉米是转基因食品
0	小苏打是治疗烧心的良药
0	急救改用吸痰机，武汉疫情一天死亡人数减半
0	糖尿病人要禁食，采用饥饿疗法
0	吃完荔枝吹口气，秒变“酒驾” 
0	孕妇身上出现皮肤变好等4种特征时，胎儿是女孩
0	月见草油能治疗痛经
0	胎心率可以分辨男女，140左右是男胎
0	靠墙竖腿运动，可以瘦腿、消肿
1	吃大豆红薯洋葱等高 FODMAPs食物会多放屁
0	糖尿病人不能吃水果
1	狗不能吃牛油果
0	孕妇不能接种流感疫苗
1	适当食用磷虾油有益健康
0	制糖厂以冰糖为原料制作白砂糖和绵白糖
0	孩子睡多了会变笨
0	孩子乳牙蛀了不必治
1	通常说的某某癌（乳腺癌、肺癌）指的是浸润癌
1	运输中密封的罐头食品也可能变质
0	吃维C泡腾片能增强免疫力，预防感冒
0	燕窝可以提升免疫系统，预防新型冠状病毒
1	接触性出血是宫颈癌的典型表现
0	自闭症是父母教育不当造成的
0	经常吃早餐很危险
0	牛奶不能和豆浆一起喝
0	香蕉加醋和黑糖，每天喝3勺就能减肥
1	阿奇霉素和辛伐他汀合用，可引起急性肝坏死
0	孕妇常摸肚子会导致胎儿脐带绕颈
0	裸眼视力差就是近视
1	肩关节内旋会导致驼背
0	多吃醋会让骨钙溶出而流失
0	月经能刺激女性的造血功能
0	南瓜不能和羊肉、醋、红薯一起吃
0	生长激素“催”出的豆芽不能吃
0	喝速溶咖啡，比吸烟更致癌
0	江苏南京出现罕见血型，全世界仅一例，能救所有人
0	橄榄油按摩能预防和扭转乳房下垂
0	黄连素是“三高克星”
0	不干不净不易生病
1	高温和干燥是灭杀螨虫的好办法
0	盒装方便面碗内壁含蜡，会引发致命疾病
0	停止母乳喂养能提高疫苗疗效
0	频繁打嗝是胃癌的前兆
1	动物性蛋白比植物性蛋白更容易消化
0	菜市场有女子拿硫化氢给猪染色，会致癌，让胎儿畸形
0	公共游泳池会让人感染性病
0	焦油含量低的烟对身体危害小
1	营养学中存在“碱性食物”的说法
0	生姜加醋泡水能补充雄激素
1	可以用方格纸在家检查黄斑病变
0	健身多练腿可以提高性能力
0	喝雄黄酒解毒疗伤靠谱
0	疫苗盒警告“打完疫苗不能打麻药”，否则有死亡风险
0	蒸食物要先开着盖子把水烧开，否则致癌
0	西柚、芹菜、卷心菜汤能燃脂
1	肿瘤患者不建议接种新冠疫苗
0	2岁幼儿喝了半碗苹果汁后“果核中毒”
1	糖皮质激素有副作用
0	床头放手机会得脑瘤（脑干胶质瘤）
0	女性生育越多流失的DNA越多，越容易衰老
0	一家六口相继查出白血病，是因为吃了甲醛加工的面条
0	服用维生素AD和钙应该在上午，不然利用率很低
0	在洗浴中心会感染梅毒
1	化妆品不得宣传疗效，不得使用医疗术语
0	小孩子不能用牙线
0	冷水服药会致癌
0	鸡屎藤能预防新型冠状病毒
0	巴沙鱼很脏，吃了对人体有害
0	紧急避孕药一年只能吃 3 次
0	EB流感很严重，还能10分钟入体
0	精榨菜籽油物理压榨比化学浸出更安全
0	给西瓜“打针”能让它更甜
1	有的人会对水过敏
0	没有胆囊，人会变得没胆子
0	腹式呼吸比胸式呼吸更好
0	骨康蝮蛇木瓜胶囊可以治疗风湿性关节炎
0	中国人均每年吃掉2.59公斤农药
0	吃盐越多越健康
0	高盐饮食才是健康的
0	轻断食减肥不反弹
0	私护凝胶可以阴道排毒
1	经常不吃早餐会增加胆结石风险
0	氨基葡萄糖会升高血糖
0	喝香槟有益健康、提高记忆力
0	玉米（须）煮水能降血压、降血糖，治疗肾病
0	软肝胶囊、清肝茶能治疗肝硬化
0	孕妇少吃易让黑色素沉淀的食物，婴儿就不会长胎记
0	月饼保质期越短，含防腐剂越少
0	肌肉拉伤不用管，等自愈就好
0	转基因致老鼠减少，母猪流产
0	脚面水肿、脚部发麻、走路时步态不稳说明血管堵了
0	喝红糖水可以治痛经
0	育龄期女性常吃燕麦等高纤食品会导致不孕
0	给螃蟹注射液体可以伪造蟹黄
0	打针退烧是在残害孩子
0	皮肤受伤了吃酱油会变黑
0	仿造肉烤肠属于致癌物
1	84消毒液与酒精混用会降低消毒效果
0	病毒喜欢0度湿冷环境，空调开到20度就死亡
0	植物油可能会杀精
0	馒头放冰箱三天会产生黄曲霉素，不能吃
0	不能用化肥，应该用绿色无污染肥料
1	鱼体内可能有寄生虫
1	咳嗽可能会间接诱发痔疮
0	冬天贴三九贴能治病、增强体质
0	一碗方便面含百种抗氧化剂
0	小苏打饿死癌细胞
0	“寒凉”水果伤脾胃应忌口
0	鱼生火，肉生痰，青菜萝卜保平安
0	生土豆汁能治胃病
0	戴口罩可以吹灭蜡烛打火机火苗，说明口罩不合格
0	运动减肥不可靠，迈开腿不如管住嘴
0	趁早给孩子把屎把尿，有利于养成自主排便的习惯
0	分娩时麻醉会导致产后腰疼
0	坐月子不能吹风
0	核桃芝麻黑米能生发
0	饭后喝水会稀释胃液，导致消化不良
0	5G手机使用mm波（毫米波），对眼睛伤害很大
0	可以通过手脚长短推测阴茎大小
0	公共游泳池会致孕
0	酒是最廉价的抗癌药
0	丁香是幽门螺旋杆菌的“宿敌”，胃病就怕丁香水
0	清洗完一个苹果后，杀虫剂的残留比率达到97.8%
0	科学家解锁绿茶新功能：喝绿茶能治疗糖尿病
0	吃牡蛎可以壮阳
0	甜味剂会引发癌症
1	百草枯无药可解
0	大豆油是最不健康的油，比糖还可怕
1	减肥药普遍的副作用是反弹
0	抗生素能治疗感冒
0	使用不锈钢锅，会出现锰中毒
0	补充抗氧化剂可以抗衰老
0	十年鸡头（鸡冠）赛砒霜
0	拍X光片后要等六个月才能怀孕
0	献血之前应该空腹
0	反复深呼吸可以治疗心梗
0	熔喷布燃烧无烟无焦，据此可以区分口罩真假
0	紫薯含有花青素，能抗癌
0	奶茶喝多了会堵塞血管
0	土鸡蛋比普通鸡蛋更有营养，也更安全
1	癌症远处转移（肝转移、肺转移）就是癌症晚期
1	人在运动时会释放多巴胺
0	使用了甜蜜素的馒头是“毒馒头”
0	经期不能洗澡/洗头发
0	剖腹产手术中使用的麻药会渗入乳汁，影响哺乳
0	有一个神奇的偏方：鹅蛋蘸白糖能治疗胆囊炎
0	香蕉有辐射，吃了对人体有害
0	水果月饼其实都是冬瓜馅
0	瘦瘦包敷在肚子上能减肥
0	瓜瓤里有黄白筋证明“打过针”
0	加拿大医生揭秘现代医学黑暗骗局，难怪很多病治不好
0	紫菜是“废弃黑塑料袋做的”
1	听别人吧唧嘴就恼火可能得了恐音症
0	吃鸡蛋会伤心脏
0	螃蟹打针
1	特定体位总是出现眩晕，可能耳石症
0	降压药会加重已感染新冠病毒的高血压患者病情
0	十种食物不能放进冰箱（巧克力、鱼、番茄、香蕉等）
1	氢氧化铝会让大便变白
0	宝宝第一口奶吃母乳不容易得湿疹
0	接种一次荨麻疹就能终生免疫
0	没有勃起功能障碍的人可以通过服伟哥增强性能力
1	狂犬病疫苗必须按时打
0	包装上有赤砂糖三个字，就是“假红糖”
0	童子尿可以预防新型冠状病毒
0	人血白蛋白是很好的营养补品，有强身健体的作用
0	癌细胞喜欢糖，癌症患者不能吃高糖水果
0	银屑病会传染
0	顺势疗法：喝矿泉水前摇100次以上，能长寿抗癌
0	停止食用烘焙食品！食用烘焙食品容易感染新冠病毒
0	可乐煮出的粘稠液体对人体有害
0	植物油做饭可致癌
0	咸鸭蛋会导致肝肿大
0	方便面和汽水一起吃会致命
0	胡萝卜一定要用很多油来炒，利于维生素A吸收
0	怀孕期间不能化妆
0	用硫酸镁消肿会导致皮肤变黑
0	糖尿病人不能吃水果
0	癌症会传染
0	恶心呕吐厉害是女孩，反应不大是男孩
1	健康成年人每天盐摄入量应控制在6克以内
0	花生芽能预防心脑血管疾病
0	用孕妇尿液就能检验胎儿性别
1	矿工是肺癌高发人群
0	国内供水系统用洁厕宝易致癌
1	糖尿病会引发糖尿病神经病变并发症
0	常温豆浆营养不如现磨豆浆
0	雪糕越不容易化添加剂越多
0	脑场意识健身法可以治疗癌症
1	脱氢乙酸及其钠盐是安全的防腐剂
0	吃二甲双胍不能喝酸奶
0	胃反酸、胃痛、口臭是因为感染了幽门螺杆菌
0	宝宝长得越快越健康
0	肺不好的人，有“2处凸起，3处发黑”
1	儿童需要做口腔窝沟封闭术
0	豆浆含雌激素，喝多会让男性长出巨乳
0	粉丝是塑料做的
0	顶着花的黄瓜，是激素催的
1	肝癌虽然可怕，但是可以做好预防
0	瑞德西韦生效，17-40小时病人好转90%以上
1	糖尿病人可能会出现骨质疏松
0	汗液是身体排出的体液，运动流汗可以降低尿酸
0	孩子睡觉磨牙是因为缺钙
0	2021公布最新血压标准，不再是120/80
0	无核葡萄系避孕药培育
1	WHO认为：目前还没有专门预防治疗新冠病毒的药物
1	冷冻蔬菜会流失营养
0	吃草莓容易感染诺如病毒
1	宫颈炎症、宫颈癌也会表现为“糜烂”
0	苦瓜胶囊可以降血糖
0	海带长时间浸泡有毒
0	肯德基等多家快餐店的冰块比马桶水脏
1	睡觉时身体突然抖一下可能是临睡肌抽跃症
1	男性乳房异常增生长大可能提示乳腺癌
0	奥司他韦（达菲）不能和其它药物同服
0	鸡肉是高血压克星
0	植物油吃得越多越健康
1	有的人更容易得虫牙是因为嘴里的变形链球菌多
0	雪蛤能提高免疫力
0	荔枝核煮水治肝病
0	青蛙可以把鲜奶搅拌成固体
1	亚洲国家秃顶率比不上欧美国家
1	食品不甜不等于无糖
0	喝茶可以减肥
1	抗癌药顺铂有肾毒性
1	卵巢畸胎瘤只能手术切除
0	食品添加剂对人体有害
0	含有生物活性成分的保健品一定是健康有效的保健品
0	农户会用甲醛浸泡蒜苔来保鲜
1	吸烟者可能较易感染新型冠状病毒
1	儿童服药时捏鼻子很危险，会导致窒息
0	喝白酒时不宜吃海带
0	散步能减肚子
0	“一日三餐”是坑人的饮食方式
1	得了青春痘应该少吃辛辣
1	卵巢也会发炎
0	油辣椒矿物油和谷氨酸钠超标，危害健康
0	癌症是现代才出现的一种疾病
0	德国医生揭露“手术刀下的谎言”
0	苹果核含有有害的氰化物，吃了会丧命
1	吃没煮熟的田鸡会感染寄生虫
1	人死后12小时内，皮肤还有生命功能（超生反应） 
0	炒豆角不能盖锅盖
0	喝乳清蛋白粉就能补充乳铁蛋白
0	塑料袋装食材致毒
0	米中含酸多，对胃不好
1	酒是痛风的催化剂
1	宝宝剃光头更容易长痱子
0	砭石可以产生奇异的能量场 
0	喝绿茶能让牙齿变白
1	婴儿奶粉里可能会含有消毒剂成分
1	以前抽烟的人多会导致现在肺癌多
0	切除胆囊后会变得没胆量
1	使用恩替卡韦治疗乙肝病毒需要挑选时机
1	治疗前列腺增生的药物可以治疗男性型脱发
0	痛经时不能运动
0	眼镜防雾喷剂有毒，会对人体造成危害
0	狂犬病发作后会像疯狗一样叫
1	小伙服用过多何首乌身亡
0	吃一包方便面，需要肝脏解毒32天
0	女性更适合有氧运动减肥
1	打乒乓球有利于预防近视
0	很多食物含植物胰岛素，可以降血糖
0	洗发水洗头会致癌
0	金针菇在冰箱生长是因为使用激素
0	买酸奶先看配料表上两句话，不然再好喝也是假酸奶
1	皮蛋吃之前加热可以减少中毒风险
0	转基因饲料影响猪健康
0	高糖、油腻食物会导致脱发
0	花生泡水显深红色，是因为被“染色”
0	椰子油营养价值高于普通植物油
0	切除子宫是对女性的阉割
0	人工增雪会污染环境，危害人体健康
0	用洗洁精洗碗，会伤害皮肤、肝脏，有害身体健康
0	绝经激素治疗所有人都可以用
0	私护凝胶可以治疗妇科炎症
1	抗生素不按疗程服用会产生耐药性
0	妈妈的虎口能和孩子的鼻梁完美平行
0	肉松营养健康，可以完全代替鲜肉
0	大米是塑料做的
1	治疗幽门螺杆菌能降低患胃癌的风险
1	浙江药企生产的降压原料药（缬沙坦）被发现有致癌物
0	自己榨油吃更安全
1	沙眼衣原体感染不光引发沙眼
0	老年人不需要性生活
0	胎心异常、羊水减少是胎儿缺氧的表现，妈妈能感觉到
0	CA199（糖原抗原199）升高表示患胰腺癌
0	“总是哈欠连天，经常感觉困”是血栓来临的征兆
1	缺铁性贫血的人不建议喝牛奶
0	黑芝麻可以治疗白癜风
0	小儿推拿能治孩子后背痛
1	月经刚结束不宜做尿常规检查
1	智齿很容易得龋齿
0	做眼保健操能治好近视
0	雾化治疗咳嗽，正在扼杀孩子的元气
0	长时间嚼口香糖有害
0	白芸豆提取物可以阻断淀粉吸收，起到减肥作用 
0	跷二郎腿会导致高血压
1	近视激光手术后可以坐飞机
0	水母蜇伤后用尿液清洗
0	面条是碱性的，吃面条可以生男孩
0	 睡前服药是吃了药马上睡觉
0	踮脚可以预防中风
0	刮腋毛会导致乳腺癌
0	感冒发热不能哺乳
0	口含姜片出门可以预防新型冠状病毒肺炎
0	孩子吃冰激凌会伤肾，引发慢性病
1	服用他莫昔芬或依西美坦可减少乳腺癌高危人群的发病
0	跷二郎腿会导致腰椎间盘突出
1	螨虫可能会长在眼睛里，化妆会喂养它们
0	牙膏要买两种，早晚各用一种
1	补牙常用的是树脂
0	香水里掺迷药能让人一闻就倒
0	喝松针茶（咖啡）会导致骨质疏松
1	宝宝正确衔乳后会导致妈妈出现喷乳反射（奶阵）
0	妈妈生病后要停止喂奶
0	从出生起就一定要给宝宝喂水
0	吸氢气能抗肿瘤抗衰老，包治百病
0	花生能抗抑郁、还能改善大脑功能、且养肾有奇效
0	自闭症是可以治愈的
0	鸡蛋清能退烧
1	近视50度没必要戴眼镜
0	长期服用降压药会损害肝、肾
0	女生的左胸比右胸大
0	用大蒜可以检测出地沟油
0	“贴贴”能有效治疗宝宝发烧
0	维生素E胶囊可以去除脂肪粒
0	长期吃降压药，副作用伤身体
1	不同年龄的儿童视力标准不同
0	吃牛油果会形成血栓诱发脑梗
0	产后脱发会一直脱下去
0	在阳台上种的抗癌药有效
0	疫苗效价低就是不安全，对人体直接有害
0	约翰·霍普金斯大学发表癌症研究报告
0	脸颊出现黑褐色是肾衰竭了
0	女孩出生后，奶头应该用手挤一下，才能发育的更好
0	甜食、油炸、辛辣食品导致脱发，苹果、鸡肉预防脱发
0	输血的时候血液越新鲜越好
1	挤“面部危险三角区”的痘痘存在感染风险
0	山西13人吃西瓜感染H7N9死亡
0	小龙虾是一种处理过尸体的虫子，外国人从不吃
1	吃液氮冰激凌可能受伤
0	大蒜精油有保健功效
1	怀疑自己得了心梗应立即打急救电话，叫救护车
1	咖啡能提神
1	质子重离子治疗本质上是一种放疗
0	美国眼科医生贝茨的“转眼操”能治疗近视
0	葡萄上的白霜是农药，吃了会中毒
0	新型冠状病毒就是SARS冠状病毒
0	阿司匹林是护肤美白神药
0	 上帝终极底牌：癌症自愈源于心脏
0	每天吃点鸡肉不愁高血压
1	大米泡太长时间会损失营养
0	伊维菌素可以治疗新冠肺炎
0	过量吃姜会引发肝癌
0	宝宝感冒发烧一定不要用抗生素
0	甜味剂三氯蔗糖致癌
0	看颜色可以鉴别蘑菇毒性
0	感染HIV就只剩下几年的生命了
1	糖尿病会引发糖尿病口腔病变并发症
0	珍珠奶茶里的珍珠会导致胆囊炎
0	母亲需要多喝牛奶来促进泌乳
1	红豆黑豆没煮熟，吃了会导致身体不适
0	孕期喝点葡萄酒有助于改善宝宝行为
0	变绿的紫菜有毒不能吃
1	儿童也会得类风湿性关节炎
1	吃过敏药需要忌口
0	御米油（罂粟籽）有保健作用
1	影响胃排空的药物不宜与酒精同服
1	经常腹泻的人群要避免过多摄入膳食纤维
0	手把手教你鉴别转基因食品的方法
0	哈佛长生不老药（NMN），能让人青春永驻
0	慢性支气管炎治疗无需戒烟
0	喝猪蹄汤能催奶
1	月经期间不宜做手术
0	巧克力放久后有“白霜”，危害健康
0	蓝光眼镜镶嵌依晶石可以防眼病
0	味精吃多了会缺锌
1	痛风发病主要和血尿酸有关
0	人流是把胎儿用机器割掉身体器官然后吸出来的
0	结扎避孕害处大，会致变老、生癌、子宫切除
0	24岁大学生因吃辣条导致肠穿孔
0	月麻亚酸是纯天然降脂药，降脂通血管
1	戒烟酒可以预防肝癌
1	口服避孕药可以抑制子宫内膜息肉
1	喝现挤牛羊奶有感染布鲁氏菌病的风险
0	无骨鸡排是合成肉，多吃伤肝肾
0	塑料袋装水堵地漏，能防止气溶胶传播病毒
0	大便粘马桶意味着得了大肠癌
0	种植转基因抗除草剂作物会产生“超级杂草”
0	葡萄酒加碱可以测真假
0	缴加急费可快速出核酸检测结果
0	夏天自制冰棒最健康、最安全
0	喝豆浆特别容易胖
1	女性绝经前会月经紊乱
0	喝了未煮沸豆浆，可能出现恶心呕吐、腹痛等中毒症状
0	发酵食品，可以提升免疫力、减肥排毒
0	高知高收入家庭的孩子更容易出现自闭症
0	干柠檬泡水比鲜柠檬更能补充维c
0	香蕉会取代马铃薯成为关键食物来源
0	高温天气突然喝冷水，毛细血管会爆掉
0	洗发水会致癌
0	辟谷能治疗感冒
0	娃娃菜泡甲醛，会让人患白血病
1	长期涂指甲油，色素会残留在指甲上，指甲会变黄
1	剖宫产后不建议立即怀孕
0	新冠抗体重大突破，100%抑制病毒，4天内清除
0	地球能量变化导致多地儿童生病
0	孕期（怀孕）不能用防晒霜
0	母猪肉含有毒物质不能吃，吃了引起贫血、血红蛋白尿
0	女性喝豆浆会增加乳腺癌风险
0	得了肾病不能同房，否则伤害肾脏
0	长了瘤也不必担心，不会癌变
0	性生活的时间都超过 30 分钟
0	亚麻籽油能改善便秘
0	乳汁不足会遗传
0	维生素B17是抗癌圣药
1	有维生素E和K，但没有维生素FGH
0	排便不干净、困难、排便后肚子不舒服是得了慢性肠炎
0	身体莫名发痒，说明你的内脏病了
1	根块类（土豆、红薯、紫薯等）蔬菜和水果最好削皮吃
0	放烟花爆竹可以消毒，预防瘟疫
0	润喉糖可以当糖吃
0	把醋烧开，对家中空气进行“杀菌消毒”，能预防感冒
0	洋葱可以吸附新冠病毒
0	秋葵是抗癌神药
0	食品黑幕：糖的危害，甚于吸烟！看了之后不敢吃甜食
0	吃辣条会吃出克罗恩病
0	胎儿心跳在140左右的是男宝，150以上的是女宝
0	葡萄柚就是柚子
0	体脂手环可以准确地测量人体体脂
0	口唇长疱、嗓子肿痛是上火
0	山东即墨区发现疑似新型冠状病毒感染的肺炎病例
0	“防PM2.5口罩”能防雾霾
0	每天刷牙就不会有牙结石
0	越便宜的面霜保湿效果越好
1	长痘了不建议敷面膜
0	母乳会导致婴儿过敏
0	头皮的“白泥”是螨虫滋生、内分泌失调导致的
1	冻鸡肉中有股去不掉的“柴油”味，最好不要吃
0	美国人感染“食脑虫”是因为爱喝自来水
0	紧急避孕药可以作为常规避孕手段
0	长期不发烧，说明身体不好
0	以前抽烟的人更多，但得癌症的人少
0	喝鸡尾酒能治疗艾滋病
0	高血压疫苗可以预防高血压
0	黄瓜能预防乳腺癌、子宫癌等多种癌症
0	孕期用了黄体酮会导致胎儿畸形
1	西瓜里可能有白色虫子（瓜实蝇）
0	白癜风不能吃水果
0	买回家后的黄瓜如果还在继续长大，就不能吃
0	郑州二七区13名男女感染猪病毒死亡，近期少吃猪肉
0	 “安全期”啪啪啪不会怀孕
1	夏季会加重皮肤金属过敏
0	自来水杀精
0	医大教授教你用最便宜的药治常见病
0	牛奶不能和药一起食用
1	红药水和碘酒混用会产生剧毒
1	口腔或外阴出现白斑可能提示癌变
0	一次吃6个以上的香蕉可能会钾过量而致死
0	雪糕融化再冻住成毒雪糕
0	自来水中有避孕药，喝了之后后果难料
0	日照市东港区暴发甲肝病毒
0	柠檬有抗癌功效
1	溃疡性结肠炎可能导致大肠癌
0	心脏彩超可以诊断冠心病
0	喝完水就要小便是肾不好的征兆
0	咸鸭蛋黄出的油有害
1	一岁以内婴儿不建议饮用果汁
1	荔枝、苹果等大多数水果冰镇以后会更甜
0	面粉越白质量越好
1	无花果有抗氧化成分
0	河南商丘有人吃西瓜中毒，感染H7N9病毒
1	防止挤出的母乳变质，可以把母乳放冰箱保存
0	进门前把衣物放到整理箱密封，4小时后细菌就死透了
1	合格奶粉中不应含有坂崎克洛诺斯菌
0	世界卫生组织不建议接种莫德纳新冠疫苗
0	晚上喝酒容易被代谢，因为肝脏中乙醇脱氢酶活性增加
0	吃蛋白粉可以增强免疫力
1	吃药尽量不要喝牛奶
0	椰子油可以治疗老年痴呆
0	香蕉炭疽病和人体炭疽病是一种病
0	内裤穿半年就要扔掉
0	花生黄瓜一起吃易致腹泻
1	炒瓜子添加的明矾和工业滑石粉对人有害
1	宝宝六个月以内都可以进行母乳喂养
0	反季节果蔬对人体有害
0	多吃鱼肉、喝鱼汤能够让人更聪明
1	狂犬病出现症状后几乎100%致死
0	多喝酸奶能抗癌、预防糖尿病
0	加香精和酒精勾兑的酒都是不好的
0	香菜是无根之草，吃了阳痿，俗称“阳痿草”
0	甜菜根富含铁元素，可以预防贫血
0	吃鸡蛋会增加死亡率
0	HIV携带者之间的性行为无需保护
1	多吃豆类食物易放臭屁
1	雄激素缺乏可能会导致男性出现腹型肥胖
0	月经出现血块是卵巢早衰、盆腔炎导致
0	不法商贩用硫酸浸泡荔枝，可能烧伤肠胃
0	男人每7秒就有一次性欲
1	感冒和“风”“冷”无关
0	家用臭氧机可以去除肉中的激素
0	存储免疫细胞，将来患病时可延缓衰老提高免疫力
1	“补脑”食物不存在
0	趴睡能提高婴儿呼吸功效，促进呼吸系统发育成熟
0	饭后平躺会影响消化
1	过度服用抗生素可能导致肠道菌群紊乱
0	面包的制作离不开头发
0	穿紧身裤、不常换卫生巾、吃辣会导致女生有“腥味”
0	苦瓜、黑茶、秋葵等食物可以降血糖
1	软硬水质都对人体都有一定益处
0	红薯叶能净化血液、排毒
0	红薯叶1斤能顶3斤人参，救人无数，越吃越健康
1	在油壶放维生素E有利于油的保存
0	蛇果表面全部都是蜡，用打火机一烧还能点着
0	风油精能抑制病毒感染
1	大多数高血压的原因至今不清楚
1	壳聚糖可抑制细菌、霉菌生长，对人体无毒副作用
0	经常喝柠檬水，可以提高免疫力
0	眼妆太浓会导致“眼结石”
0	每天看几次小视频就能保护眼睛
0	向儿童一次接种多种疫苗会使其免疫系统负担过重
0	感冒是因为免疫力下降
0	10年前陈国生就预测预言了新冠肺炎的爆发
1	红凤菜中含有吡咯里西啶类生物碱，具有肝毒性
0	人造假鸡蛋流入了市场
1	热饭菜可以直接放冰箱，放凉了再放会滋生细菌
0	隔夜茶致癌不能喝
1	良性肿瘤通常边界清晰，活动度也较好
0	金银花是植物抗生素，泡水喝可消炎止痛调节免疫
0	吃亚麻籽油可以治便秘
0	一次胸透相当于遭受大量的危害性辐射
1	宝宝出现尿布疹，需要要及时清洁，保持肌肤干燥
0	星巴克致癌，全球媒体刷屏！我们喝进嘴里的竟是这些
0	等孩子大一些再接种疫苗会更安全
1	孕妇不要吃生肉、生鸡蛋
0	从安全性出发，不推荐大家经常食用莲子心
0	睡前喝葡萄酒可以减肥
0	“饭水分离饮食法”对人体好
1	肝硬化会导致胃出血
1	红斑狼疮患者要避免阳光直射
1	西瓜冰镇后更甜
0	红糖水可以催月经
0	天生一个肾脏会严重影响正常生活
0	婴儿出汗多证明缺钙
0	吃蛤蚧更容易生男孩或者双胞胎
0	白内障要完全“长熟了”才能做手术
0	运用传统工艺生产的保健品一定是健康有效的保健品
0	父母出生地离得越远，孩子智商越高
1	怀孕末期胎动次数减少，可能表示胎儿缺氧
0	自闭症孩子都是天才儿童，都有特殊天赋
0	香蕉都被浸过福尔马林
1	有疫苗能预防宫颈癌
0	方便面含铅食用有害健康
0	燕窝能够保胎
0	人血白蛋白有助于伤口愈合
0	补充雌激素能让女性青春不老
1	醋泡海带能补钙
0	睡扁头、睡偏头会影响婴儿大脑发育
1	红薯中的膳食纤维比土豆多一倍
0	奸商给螃蟹注液伪造蟹黄
0	散瞳药物对眼睛有害
0	这个玻璃装置是“隔离舱”，用它进行患者的隔离
1	蛋白质过量可能影响肾功能
1	过度运动可能导致横纹肌溶解
0	医院开的维生素片和营养保健维生素片没什么差别
0	所有人胳膊上都有疫苗疤痕，是为预防天花而接种的牛痘 
0	喝麦苗汁能治愈癌症
0	接种乙肝疫苗会威胁新生儿生命
0	手术过程中麻醉师很闲
0	猪五花肉、矿泉水能抗雾霾
0	柑橘中吃出白色幼虫，会对人体的心脑血管造成危害
